countyFIPS,mean_temp,Mean T,min_temp,Min T,max_temp,Max T,total_prec,Total P,rh,RH
5073,-0.151881995,0.143922047,-0.145028047,0.163115043,-0.132318443,0.203619015,-0.041956013,0.688042587,-0.131253102,0.207315123
5075,0.01596989,0.873424388,0.012638817,0.89967047,0.0009574,0.992380238,-0.065571301,0.512608704,-0.008729904,0.930605751
5077,-0.495751361,1.05E-06,-0.417926989,5.63E-05,-0.527239452,1.55E-07,0.009436988,0.93086932,0.044388376,0.683097368
5079,-0.294473268,0.00438104,-0.254919466,0.014193405,-0.312649772,0.002411089,0.11449811,0.277129471,0.096472313,0.360289103
5081,-0.164534379,0.107296463,-0.119295358,0.244483454,-0.169115797,0.097730746,0.066101975,0.520033759,-0.028506599,0.781646404
5083,-0.394004502,4.57E-05,-0.329863284,0.000755438,-0.43629676,5.09E-06,0.030392916,0.762871026,-0.014114917,0.888585373
5085,-0.468016411,6.20E-07,-0.394339684,3.76E-05,-0.459281995,1.06E-06,0.030130038,0.762558141,-0.065574045,0.510479826
5087,-0.467198026,1.09E-06,-0.421581078,1.39E-05,-0.466347288,1.14E-06,-0.061308513,0.546620321,-0.16254065,0.107960441
5089,-0.251494119,0.012037159,-0.210656909,0.036354773,-0.291002381,0.003475857,-0.195034324,0.053046495,-0.111358402,0.272489571
5091,0.031130812,0.754916597,0.031608987,0.751273705,0.042150812,0.672476782,-0.137475858,0.166118347,-0.253438009,0.009793354
5093,-0.388367159,5.04E-05,-0.330526879,0.000649849,-0.382169986,6.79E-05,-0.053720899,0.589926076,-0.16669736,0.092386021
5095,-0.303804445,0.003071702,-0.270197958,0.008809347,-0.303323171,0.003121164,-0.061588187,0.557566894,-0.078101806,0.456793213
5097,-0.520713657,4.50E-07,-0.505071758,1.12E-06,-0.507511514,9.74E-07,0.146508117,0.186283305,0.17770085,0.108010671
5099,-0.128166013,0.203801698,-0.113160234,0.262296248,-0.0638399,0.528029478,0.11630023,0.249199647,-0.041024307,0.68528936
5101,-0.163154458,0.112217963,-0.159892333,0.119678073,-0.151812722,0.139798264,-0.026039034,0.801172463,-0.004156801,0.967937808
5103,-0.521966655,3.55E-08,-0.426166366,1.21E-05,-0.537294956,1.17E-08,0.325267536,0.001083046,0.237093904,0.018742332
5105,-0.481395237,7.87E-07,-0.441898891,7.36E-06,-0.467872185,1.75E-06,0.129799145,0.209955152,-0.009140059,0.929949204
