FIPS,STATE_FIPS,population,covid_cases,covid_deaths,POP13_SQMI,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,Prevalence of obesity,Hypertension,Diabetes,CVD,HIV/AIDS
19049,19,93453,1.0342204102597028,0.02132622815746953,125.1,0.6524242132408804,0.009823119643029116,0.0013589718896129606,0.017784340791627877,0.00041732207633783826,0.04343359763731501,0.015077097578461901,0.010796871154484073,0.3461526114731469,0.36152932490128725,0.06176366729800006,0.06084341861684483,0.05606026558804961,0.03875745026911924,0.03160947214107626,0.11249505098819727,0.11085786438102575,0.09463580623414979,0.07136207505377035,0.037740896493424506,0.021433233818068977,0.010122735492707565,0.270082287353001,2.6,0.026655110055321927,0.03714166479406761,0.08059666356350251,0.07596331845954651,0.007276384920762309,0.01633976437353536,0.18933581586465925,3.12,0.291697430794089,0.021615143441088034,0.2116999989299434,0.05838228842305758,0.17979091093918867,0.0005053111831615893,0.04935101066846436,0.0012403092677602645,0.0007062373599563417
19051,19,9000,0.2858888888888889,0.005555555555555556,17.7,0.9571111111111111,0.0007777777777777777,0.002111111111111111,0.0026666666666666666,0.0,0.009444444444444445,0.0023333333333333335,0.007555555555555556,0.4822222222222222,0.49033333333333334,0.08288888888888889,0.07533333333333334,0.08044444444444444,0.06922222222222223,0.04766666666666667,0.09466666666666666,0.10433333333333333,0.13544444444444445,0.11666666666666667,0.08555555555555555,0.05522222222222222,0.025111111111111112,0.3556666666666667,2.7,0.03811111111111111,0.04822222222222222,0.09122222222222222,0.12877777777777777,0.01011111111111111,0.015666666666666666,0.25555555555555554,3.23,0.4,0.044333333333333336,0.2847777777777778,0.07088888888888889,0.17333333333333334,0.0006106266666666666,0.08811111111111111,0.0020245004444444446,-0.011
19053,19,7870,0.07077509529860229,0.0,16.1,1.025158831003812,0.019313850063532402,0.004193138500635324,0.007496823379923761,0.0020330368487928843,0.022998729351969505,0.0052096569250317665,0.011181702668360865,0.5385006353240153,0.5360864040660737,0.06759847522236341,0.06480304955527319,0.06632782719186785,0.09707750952986023,0.10914866581956797,0.09987293519695044,0.10559085133418043,0.13900889453621346,0.1303684879288437,0.09479034307496824,0.07090216010165185,0.029097839898348157,0.4095298602287166,2.42,0.05273189326556544,0.06658195679796697,0.07636594663278272,0.13506988564167727,0.010927573062261754,0.02503176620076239,0.26378653113087674,2.98,0.4871664548919949,0.07763659466327827,0.28856416772554,0.12096569250317663,0.3003811944091487,0.0008380473951715375,0.13545108005082593,0.0022846898348157564,0.0007623888182973316
19055,19,17011,0.17041914055611077,0.0033507730292163893,31.2,1.0291576039033568,0.0028217036035506435,0.0010581388513314913,0.002880489095291282,0.00011757098348127682,0.00817118335194874,0.0014696372935159602,0.006760331550173417,0.5217212391981659,0.5225442360825349,0.0670154605843278,0.07089530303920992,0.0740697195932044,0.0743636470519076,0.04356004937981306,0.10922344365410616,0.1219798953618247,0.17900182235024395,0.13109164658162364,0.08617953089177591,0.06078419845982012,0.026100758332843456,0.41514314267238844,2.48,0.049673740520839456,0.05384751043442478,0.10028804890952912,0.14896243607077772,0.009464464170242784,0.019340426782670037,0.29298689083534185,2.97,0.4719299276938452,0.056786785021456704,0.3311974604667568,0.08394568220563164,0.2465463523602375,0.0016863565927928987,0.06866145435306566,0.002143277408735524,0.0005290694256657457
19057,19,38967,0.16914312110247132,0.0038237482998434574,94.1,0.9419252187748608,0.052557292067646984,0.0025406112864731697,0.007442194677547668,0.0005389175456155208,0.026740575358636796,0.005953755742038135,0.023892011188954756,0.5029897092411527,0.5318602920419843,0.06769830882541637,0.06559396412348911,0.06595324248723279,0.06533733672081504,0.052377652885775144,0.12251392203659507,0.11987065978905227,0.15212872430518132,0.14127338517206867,0.09056381040367491,0.06112864731696051,0.030410347216875817,0.43634357276670005,2.33,0.05807478122513922,0.07393435471039597,0.07449893499627891,0.1324197397798137,0.013344624939050993,0.03741627530987759,0.28021146097980343,2.88,0.47565889085636565,0.03931531808966562,0.316806528601124,0.119537044165576,0.2821618292401263,0.0010177053660789899,0.09780070315908333,0.002363234275155901,0.0006415685066851438
19059,19,17258,0.760632750028972,0.006315911461351257,41.5,0.94947270830919,0.001680380113570518,0.0007532738440143702,0.004171978213002666,0.0002897207092362962,0.010314057248812144,0.002143933248348592,0.007243017730907405,0.47861861165836134,0.4871364005099085,0.0473403638892108,0.053830107776103836,0.052960945648394944,0.049194576428323096,0.03702630664039865,0.10018542125391124,0.10331440491366323,0.1470042878664967,0.15980994321474098,0.10626955614787345,0.0752114961177425,0.03360760227141036,0.4377100475141963,2.18,0.06026190752114961,0.07358906014601924,0.07289373044385213,0.16612585467609225,0.009155174411866961,0.01778885154710859,0.28143469695213813,2.69,0.744524278595434,0.3068142310812377,0.3408853864874261,0.09682466102677019,0.2160737049484297,0.0007918127824776914,0.09207324139529494,0.0019809892803337582,0.0004056089929308147
19061,19,97311,0.50744520146746,0.017099813998417444,156.8,0.905262508863335,0.025546957692347216,0.0018291868339653276,0.009022618203491897,0.0029595831920337886,0.018569329263906444,0.005282033891338081,0.012506294252448336,0.4740676799128567,0.488341503016103,0.061195548293615315,0.06366186762031013,0.06473060599521123,0.07101972027828303,0.06975573162335193,0.1142625191396656,0.11212504238986343,0.14063158327424444,0.11750983958648047,0.0731880260196689,0.050693138494106525,0.02363556021415873,0.3783231083844581,2.43,0.04984020306029123,0.05777353022782625,0.08200511761260289,0.11542374448931775,0.009269250136161379,0.023913021138411896,0.24769039471385557,2.99,0.400273350392042,0.021950242007583932,0.2771423580068029,0.10118075037765514,0.246179774126255,0.0013101082611421113,0.052090719445900255,0.0020302208383430444,0.0006885141453689716
19063,19,9208,0.4786055603822763,0.0004344048653344917,25.3,1.0415942658557775,0.007059079061685491,0.007493483927019983,0.0047784535186794095,0.00010860121633362293,0.0828627280625543,0.04061685490877498,0.017158992180712426,0.5585360556038228,0.5602736750651607,0.07167680278019113,0.06972198088618592,0.06537793223284101,0.0951346655082537,0.06635534317984361,0.12261077324066029,0.1131624674196351,0.15844917463075586,0.145742832319722,0.09448305821025195,0.07374022589052998,0.04235447437011294,0.46003475238922675,2.3,0.06993918331885317,0.07569504778453519,0.08253692441355343,0.14878366637706342,0.015095569070373589,0.025738488271068637,0.291485664639444,2.88,0.516724587315378,0.05668983492615117,0.3490443092962641,0.11099044309296265,0.31505212858384013,0.0019921589921807125,0.0511511728931364,0.001841640312771503,-0.01075152041702867
19065,19,19650,0.1761323155216285,0.0,28.7,1.0306870229007634,0.010076335877862596,0.001068702290076336,0.00544529262086514,0.0007633587786259542,0.019338422391857506,0.004732824427480916,0.009821882951653944,0.5308905852417303,0.5317048346055979,0.06427480916030534,0.06005089058524173,0.06854961832061068,0.08050890585241731,0.06564885496183206,0.10452926208651399,0.11236641221374045,0.16213740458015266,0.13816793893129772,0.10030534351145039,0.07073791348600508,0.035318066157760813,0.4393893129770992,2.33,0.059389312977099235,0.07114503816793893,0.08305343511450382,0.14946564885496183,0.011501272264631043,0.02325699745547074,0.28478371501272265,2.86,0.486412213740458,0.04702290076335878,0.3284478371501272,0.11094147582697202,0.26076335877862594,0.0018457367430025444,0.09918575063613232,0.0024228634605597964,0.0005089058524173028
19067,19,15642,0.2287431274773047,0.0072241401355325405,32.4,0.9985935302390999,0.012977880066487662,0.0014704002045774199,0.01380897583429229,0.0003196522183863956,0.021160976857179388,0.007096279248177982,0.00799130545965989,0.5107403145377829,0.5315177087328986,0.06687124408643395,0.06610407876230662,0.06802199207262498,0.07281677534842092,0.04871499808208669,0.10395090141925585,0.11641733793632528,0.14921365554276947,0.14154200230149597,0.10094617056642373,0.0707070707070707,0.03695179644546733,0.44022503516174405,2.32,0.0597110343945787,0.07741976729318502,0.0841963943229766,0.14895793376806035,0.0116353407492648,0.026722925457102673,0.2852576396880194,2.91,0.48114051911520267,0.040915483953458634,0.32713208029663726,0.11309295486510676,0.30872011251758086,0.0006702425521033116,0.06514512210714743,0.0024350762690193073,-0.006329113924050633
19069,19,10070,0.4984111221449851,0.0021847070506454814,18.7,0.9931479642502483,0.0037735849056603774,0.0019860973187686196,0.0027805362462760674,0.00039721946375372393,0.12005958291956306,0.041708043694141016,0.016782522343594838,0.5342601787487586,0.5263157894736842,0.06673286991062562,0.07110228401191658,0.06852035749751738,0.06951340615690169,0.049155908639523335,0.11688182720953327,0.11737835153922542,0.15501489572989077,0.14399205561072492,0.09275074478649453,0.07269116186693148,0.03684210526315789,0.43018867924528303,2.42,0.051936444885799404,0.06464746772591858,0.08848063555114201,0.1557100297914598,0.012611717974180734,0.021648460774577955,0.2925521350546177,2.92,0.4859980139026812,0.055809334657398214,0.3283018867924528,0.1018867924528302,0.3426017874875869,0.0008423566037735849,0.11847070506454817,0.0022751197616683217,-0.009831181727904667
19071,19,6960,0.08045977011494253,0.0,14.3,1.0362068965517242,0.005603448275862069,0.0033045977011494252,0.0028735632183908046,0.00014367816091954023,0.026867816091954023,0.011350574712643679,0.009626436781609196,0.5308908045977011,0.5382183908045977,0.06752873563218391,0.06063218390804598,0.06767241379310344,0.07227011494252873,0.04511494252873563,0.10301724137931034,0.11652298850574713,0.1660919540229885,0.1610632183908046,0.09942528735632183,0.07701149425287357,0.032758620689655175,0.44022988505747124,2.38,0.05344827586206897,0.06695402298850575,0.08318965517241379,0.1567528735632184,0.015948275862068966,0.026149425287356323,0.2995689655172414,2.86,0.4929597701149425,0.05272988505747126,0.32916666666666666,0.1110632183908046,0.24813218390804598,0.00241636882183908,0.0764367816091954,0.0022569076149425286,0.0008620689655172414
19073,19,8888,0.22085958595859587,0.0,16.2,1.0247524752475248,0.0029252925292529252,0.0028127812781278128,0.0033753375337533752,0.00033753375337533753,0.01923942394239424,0.009225922592259225,0.006975697569756975,0.519014401440144,0.5313906390639064,0.05850585058505851,0.06570657065706571,0.07178217821782178,0.06840684068406841,0.04297929792979298,0.10171017101710171,0.106998199819982,0.16696669666966696,0.14783978397839784,0.09945994599459947,0.07605760576057606,0.04399189918991899,0.4495949594959496,2.3,0.061543654365436545,0.08055805580558056,0.08044554455445545,0.15391539153915393,0.011026102610261027,0.025315031503150315,0.28724122412241226,2.88,0.5114761476147615,0.06188118811881188,0.3382088208820882,0.11138613861386139,0.3116561656165617,0.0012056856435643565,0.14502700270027002,0.0026051980198019803,0.0005625562556255626
