STATE_FIPS,population,covid_cases,covid_deaths,POP13_SQMI,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,Prevalence of obesity,Hypertension,Diabetes,CVD,HIV/AIDS,people_vaccinated
38,762062,0.3884513333560786,0.008299849618534975,8.620754716981134,0.7944878500699418,0.010445344342061407,0.04801577824376494,0.009066191464736466,0.0004199133403843782,0.017671790484238815,0.004604612223152447,0.015553852573675109,0.4459794609887385,0.4366140812689781,0.0585188606701292,0.05258889696638856,0.05221359941842002,0.06229676850439991,0.07736378404906688,0.11873705813962646,0.09876099320002836,0.12683613669229013,0.107365279990342,0.061508118761990485,0.044505565163989284,0.02189848070104532,0.3689883500292627,2.2877358490566038,0.057053100666349985,0.05916185297259278,0.07121074138324704,0.10793741191661572,0.00898352102584829,0.02116363235537266,0.2242809640160512,2.856037735849056,0.41663014295424783,0.04764179292498511,0.2413753736572615,0.12761297637200122,0.2398505633399907,-0.0023428856326650578,0.06577023916689194,0.0009919921174392633,-0.002266219808886941,0.3073345738273264
39,11689100,0.3730337665004149,0.019347682884054376,288.58068181818174,0.8160967910275385,0.12042680788084625,0.0021637251798684244,0.016445491954042653,0.00034784542864720123,0.030342284692576844,0.01112403863428322,0.020340744796434284,0.4818297388165042,0.5051157060851562,0.061669076318963824,0.06398174367573209,0.06627533343028975,0.07046581858312445,0.06528441026255229,0.1206216902926658,0.12659922491894154,0.14904406669461293,0.12424104507618207,0.07273733649297208,0.046312547587068285,0.01971315156855532,0.3938228777236913,2.505909090909091,0.050259301400449985,0.0633978663883447,0.07647389448289432,0.1094665970861743,0.010769434772565895,0.03400296002258514,0.2559332198372843,3.000227272727272,0.4386572105636876,0.04483433283999624,0.2661500029942425,0.1276728747294488,0.2403548605110744,0.001349745367051356,0.08750639484648091,0.002424230046282434,0.0006145896604529006,0.2736728233995774
40,3956971,0.2878330419909572,0.009029886749233187,68.4038961038961,0.684069961594361,0.07016579095474798,0.08129627434722166,0.016445912795418516,0.0011041273741960707,0.0839043298523037,0.039022019620563314,0.055931923686072,0.4692925472539475,0.4787434631186329,0.06674954150535851,0.06553901961879427,0.06410559996522593,0.06684001474865497,0.068042449641405,0.12806639219746618,0.11648733336686068,0.1328316533024882,0.11131797528968496,0.07087921544029513,0.04153050401430791,0.015646311282038708,0.3690828161237472,2.484415584415585,0.04624673771933128,0.0551320694541355,0.07865359639987253,0.10391913410535483,0.011509308508957988,0.03089863433419148,0.2464680686312839,2.9996103896103903,0.4206192059532405,0.051536389829493316,0.248108970219898,0.1209738459038492,0.243285078409723,0.002166848746174789,0.0882270807645545,0.002798772740563425,0.00019459328865437732,0.29640550815257427
41,4217737,0.16905534887547516,0.0043689305426108825,109.03055555555557,0.7597946481727049,0.01640832512790627,0.012614110362974268,0.033492605157694755,0.0031780075429074877,0.10670698528618544,0.04851535313842471,0.03432148566873658,0.4495306369268639,0.4587938982444851,0.056323094588401325,0.05624200845145157,0.05750785314494479,0.060425768605297116,0.05999615433584408,0.1242713806005448,0.11843436421000172,0.12781143063211384,0.12081502473957005,0.06876697148257466,0.039267502928703235,0.01846298145190181,0.3601310370940625,2.4147222222222218,0.04387376453297112,0.054934435219645035,0.0712363051560588,0.10272925979026193,0.010162321643099131,0.02489747464102195,0.2284322137677148,2.916944444444445,0.3972656426894328,0.03713460559537022,0.2239316960730363,0.1361993410210262,0.21326934325208044,0.0009569737622331598,0.06896968682494901,0.0017003130894600589,0.0006892321640728193,0.2657569687251718
42,12801989,0.610897572244438,0.04191122176405557,459.26865671641787,0.8128649384091801,0.1076152307270378,0.002096783554492977,0.02726826276760588,0.0002853462848624538,0.05621470226228128,0.02351064354140595,0.018577972532236985,0.4835469707090047,0.5086722071078174,0.0569863011130536,0.058868586748512274,0.061799068879062474,0.0706972955530582,0.06828204586021751,0.11803782990283775,0.12620452962426384,0.1515705098637407,0.12672593297807086,0.07651451661144218,0.05265533347982099,0.0238772272027417,0.3920409555108976,2.418358208955224,0.04847488933164995,0.06349325874284066,0.07613090434619182,0.11272763943165395,0.00973739315039249,0.02970358746597892,0.2547500236096125,2.9376119402985066,0.4348789082696447,0.0428379527587471,0.2727483987058573,0.11929255680504022,0.2313399113215923,0.0009511186650761848,0.08101155218927307,0.002282232978953505,0.0004414157831255753,0.30011250595512934
44,1059361,1.2270651836342852,0.04943074173959585,1109.9,0.8088545830930155,0.0568163260682619,0.005718541649163978,0.028750350447109156,0.0005229567635584093,0.12333378329011545,0.060086221788417736,0.032837720097303943,0.4799119469189445,0.5136747529878861,0.05422891724350812,0.0570532613528344,0.06024763985081572,0.07556064457724987,0.0775627949301513,0.11984771952148512,0.1291910878350251,0.153252762750375,0.1232714815818215,0.06973921071287313,0.048380108386093135,0.025251071164598283,0.3904240386421626,2.408,0.04953552188536297,0.06608889698601328,0.072665503072135,0.10093348726260454,0.00971906649385809,0.03373826297173485,0.2450165713104409,2.9840000000000004,0.4374221818624624,0.046998143220299785,0.2368899742391876,0.153534064402975,0.2156045012040277,0.0013587590462552427,0.0733744209952981,0.001963549846558444,0.00025487062483893594,0.3086738137424353
45,5148714,0.5312151733423142,0.012237813170434405,140.9326086956522,0.5943231649689612,0.2506808496257512,0.003792014860409803,0.011469077521105271,0.0005255681321588263,0.045774925544514615,0.02203734757844386,0.01552523601039017,0.4370219437319688,0.4613313149652515,0.05871310777798106,0.05746153311292877,0.05773985503953026,0.06389731494116782,0.06457806745529078,0.1149910443656416,0.11678489036291392,0.12807625360429808,0.11338656604348192,0.0716767332580524,0.03731300670419837,0.013734886031735305,0.34983123941240474,2.505434782608696,0.040964598150140016,0.051853530804002713,0.06803407608191094,0.09704772881150517,0.009151022954469795,0.03611717411376899,0.23625608258683625,3.021739130434783,0.41518775367985095,0.0653565142674462,0.24254697386570706,0.10728426554669768,0.2383676778317848,0.0011677271555576788,0.09295932926163697,0.002225996841347179,0.0019249466954272465,0.2574761387018195
46,870482,0.6231076575965959,0.007842781355616774,14.315384615384614,0.8029976495780499,0.011721092452227615,0.06752695632994134,0.008726199967374395,0.0004503252221183207,0.02506772110164254,0.00857111347506324,0.01972010908898748,0.460296709179512,0.4594167369342502,0.06665157924000728,0.0622000225162611,0.06034243097502302,0.06447347561465946,0.06471472126936571,0.11918339494670767,0.10521067638388848,0.1326598367341312,0.11126823989467904,0.06561422292477041,0.04537371249491661,0.022021133119352262,0.36662217024590976,2.4327692307692312,0.051281933457555696,0.056901808423379226,0.07538467194037328,0.10916021238807924,0.01033105796558688,0.025304371601021045,0.23478141994894786,3.0010769230769228,0.4133859172274671,0.046763746981557344,0.2502647958257609,0.11635737442014885,0.2247410055578404,-0.0016737979590617615,0.0689376690155569,0.0008629706920993197,-0.003336082767937763,0.33832520373769936
47,6829174,0.5143387765489648,0.0071099374536364125,138.7642105263158,0.720723765421704,0.15482326266690524,0.0029277332807745122,0.013360620186277284,0.0005333002204951872,0.04247351143784007,0.02078655486007532,0.01610868312917492,0.4529836258382053,0.4762802939272012,0.05971629951147825,0.06035590834264876,0.061345779152793586,0.0640174053260321,0.06241516177505507,0.12065836951877346,0.12507076258417196,0.135658573057298,0.11505271354925208,0.07132253476042638,0.03901950660504477,0.014630905582432078,0.36513229857666535,2.477684210526317,0.04311531672790882,0.055181490470150564,0.07446947463924627,0.1034135314168302,0.00992330844110869,0.03303986690044799,0.2458828842258229,2.9552631578947364,0.4117823033942319,0.046650004817566516,0.24901869537955834,0.116113603197107,0.2419696730527001,0.0013099532693119256,0.09319692249750848,0.002534709565168498,0.0008905908679439123,0.23610088130716833
48,28995881,0.4442342000230998,0.007219922029615172,105.21417322834648,0.6104850547565704,0.10275935399238258,0.005896423702387246,0.03326665604676747,0.0007468647012311853,0.3262849988934635,0.09063997745059033,0.023417153629510343,0.4301397153616405,0.43707176891779903,0.0665085154681108,0.06650027291807413,0.06490173552581485,0.06494453470822288,0.06266679739787867,0.12462021760952875,0.11927149238886725,0.11847668984432652,0.08958827634863034,0.05077466002843645,0.028433383348483183,0.01052490869306575,0.30773105324856315,2.60972440944882,0.03499134928854205,0.03961462664300491,0.0792613612947301,0.07645085865816596,0.009429994556813086,0.02975764040416637,0.21510462123913396,3.1107086614173225,0.3440983910783742,0.03636733782981107,0.19607450451324449,0.11165654873531863,0.206054439249492,0.0012178983999485994,0.06853401005473847,0.001956056020474081,0.0004664110740418613,0.24035375921152388
49,3205958,0.5108538539806199,0.004194066173044063,96.04827586206896,0.7422305594770736,0.009135178938713484,0.010270564991805882,0.01724445547945419,0.007658865150448009,0.11177314238053024,0.05201378183993677,0.02355551757072301,0.4330427909535933,0.4290661324945617,0.08232297491108742,0.07784630990175168,0.07110230389793004,0.06896222595554903,0.0706556355385816,0.1390183527045582,0.10370535109942176,0.09574797923116896,0.07493579142334368,0.04311472576995706,0.025030583682007064,0.009666689332798495,0.2737690262941685,2.9393103448275864,0.023649405263574882,0.027510965521070456,0.09219085215713993,0.07494390132372289,0.007268654174508835,0.017795616785996574,0.2059396910377491,3.407241379310345,0.30559009194755515,0.0318210656533866,0.19280882656603734,0.08096019972813119,0.16444944069760115,0.00030617726900976236,0.04532093059235336,0.0017434285801623108,9.045658115296582e-06,0.24439559095908306
50,623989,0.19470695797522072,0.00936875489792288,65.85714285714285,0.9556129995881336,0.010059472202234337,0.0035369213239335954,0.012735801432397043,0.0002564147765425352,0.0147566703900229,0.003373456903887729,0.017232675576011755,0.4939285788691788,0.5088791629339621,0.05120603087554428,0.055536235414406346,0.06031676840457124,0.07373847936421958,0.07027527728854195,0.1115756848277774,0.12557753421935322,0.16443078323496088,0.1441900418116345,0.07938922000227568,0.04606331201351306,0.020508374346342645,0.4109719882882551,2.3392857142857144,0.051590653040358085,0.06416940042212282,0.07588755571011667,0.12346692008993748,0.011553088275594602,0.02679534414869493,0.2569917097897559,2.8314285714285714,0.5168985350703298,0.10592654678207468,0.29072147105157303,0.12025051723668205,0.20446834799972435,0.0016258771003976034,0.06562455427900171,0.0020358728647460133,0.0010945705773659472,0.3143100279011329
51,8535519,0.5699439014780472,0.016393847872636685,851.3699248120301,0.6422687360897446,0.18161086631053133,0.0034224046598689546,0.051531605752385995,0.0007004846453976612,0.07400733335606187,0.029786237954598893,0.027330616919720992,0.4596216117613938,0.4770293405708546,0.05965964108333659,0.059926174377914226,0.059857402930038585,0.06450422054007494,0.0669776495137554,0.12767026820513197,0.12983803328186605,0.1421263311580702,0.11179238192780076,0.06435261874526903,0.03564387824571652,0.014302352323274072,0.3577323183276846,2.446541353383459,0.04029526499794564,0.052757190277474636,0.08059146725582826,0.09910434268847623,0.008588112802513825,0.02863539990948412,0.2396568972548711,2.9470676691729323,0.39388571450663984,0.036153396178955265,0.2406090361933469,0.1171232821343377,0.2207854027388376,0.0007400490045186474,0.07807715031739723,0.0019278683760179075,0.0014569705720296562,0.2832014081393293
53,7614893,0.3841239791550584,0.01657147382110294,131.11025641025645,0.6823946180202399,0.031522701632183146,0.01364024418990523,0.06317449240586834,0.005315242118306849,0.09925155875466668,0.045936167455012174,0.0410939457717922,0.43988891242463946,0.4431884991686685,0.05773646458328436,0.05645213924870645,0.057549462612278335,0.06068739245580995,0.06060649834475677,0.1226256232359404,0.11928007392881293,0.12977267047613145,0.10967521145733762,0.06004286599956165,0.03324879285894102,0.015400216391747068,0.3440725956359465,2.481794871794872,0.0435143343445535,0.04993661762548732,0.07403321359866777,0.09522051064932888,0.00987013212135745,0.024087666103778483,0.2215993054662751,2.9776923076923074,0.378951746268792,0.0348791506328454,0.21982186749045587,0.12425072814549068,0.200485023230136,0.00094267372607862,0.06350909986522463,0.00167931762337304,0.0004030260175684675,0.28140605521311984
54,1792147,0.14843871624370097,0.004352321545051829,96.60181818181822,0.9708958026322616,0.03522255707818611,0.0021131079091168303,0.0069224232163991005,0.0002388196950361773,0.012425320021181298,0.0034143404530989924,0.01514496299689702,0.5097717988535538,0.5241802151274421,0.05806443333052479,0.059155861656437776,0.060846013189766235,0.06701012807543133,0.06539865312387877,0.12314726414741647,0.13251926320776142,0.15409227033273498,0.14776968630363468,0.09124251526241987,0.0546623686561426,0.020043556694847017,0.4262100151382671,2.375454545454545,0.05424164424012093,0.06701403400502302,0.07950129090973006,0.1327725906412811,0.011542021943512448,0.028889371240194025,0.2802962033806379,2.867090909090909,0.4921008153907018,0.06589080025243466,0.3130396111479695,0.11317040399029768,0.2890270719980001,0.001513667482075968,0.11730845739774695,0.0026879879228657016,0.000535670344006379,0.2880952287954057
55,5822434,0.3950526532374605,0.010946109479300236,160.76388888888883,0.8419274482115212,0.061683481513057935,0.009364812035653815,0.02219587203564695,0.00031378629624655255,0.05771744256783332,0.023335086323005117,0.017916390293131704,0.484745726615364,0.4919911500928993,0.06156239813109087,0.06330977731993184,0.06456526600387398,0.06856393734991242,0.06639010420727827,0.12395056775224933,0.12463275667873608,0.1500666216225036,0.12019217392588735,0.06878497892805653,0.04436512290220894,0.02035317188653405,0.3915489638869243,2.4081944444444443,0.05033616525322571,0.060014076587214214,0.07932129415292642,0.1149864472486936,0.01088634066096756,0.0277864892929658,0.25228572792753,2.915833333333333,0.4507321164997319,0.05918315261280764,0.266479276536239,0.1250696873506853,0.2324366407588304,0.0010381495651131467,0.06884268675265362,0.0020184292275361128,0.00011060666381104536,0.3010424849813669
56,578759,0.2053289884045,0.002698878116798184,6.504347826086956,0.8834057008184754,0.008203760114313558,0.02304240625199781,0.007647397275895494,0.0007377855031196059,0.08679087495831599,0.02945785724282473,0.021357767222626344,0.4966436807030215,0.4772089937262315,0.06946414656186772,0.06429792020512856,0.06212430389851389,0.06590307882901172,0.06966284757558845,0.1341646522991435,0.115706192041938,0.14440725759772202,0.12701832714480465,0.06836697139914888,0.03787414105007438,0.014862835826311125,0.3920094547125833,2.39,0.057453966158625615,0.052228993415221185,0.08159181973844035,0.1180318578199216,0.012455961807937328,0.024941296809207286,0.2533766213570761,2.920869565217392,0.4524646700958429,0.0604552153832597,0.2714031228888017,0.12060633182378155,0.21582731326856253,0.0004017107828992723,0.065296608778438,0.0020774384467455373,-0.0003697566690107627,0.25416105840254755
