STATE_FIPS,population,covid_cases,covid_deaths,POP13_SQMI,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,HOUSEHOLDS,AVE_HH_SZ,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,AVE_FAM_SZ,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,Prevalence of obesity,Hypertension,Diabetes,CVD,HIV/AIDS
37,10488084,0.44416930680570443,0.00970873230992429,197.026,0.6225112232129338,0.19532909919485772,0.011642736652376163,0.01992375347108204,0.0006296669630029661,0.07628848128981423,0.039476228451259546,0.01966031164510124,0.442930472334127,0.4662425472564865,0.06026267524173148,0.06063500254193235,0.06017343110524286,0.06288956114386575,0.06307853750980637,0.11885802974118057,0.12653893694978033,0.1304953316544757,0.10857664755545436,0.0665104322200318,0.03709457323186961,0.014059860695242335,0.3570866709305532,2.4488999999999996,0.04151072779356077,0.05491756168238164,0.07483616645328164,0.09793409358658836,0.009549217950580868,0.03302357227497415,0.23828699312476903,2.949899999999999,0.41261378150670797,0.05552711057615481,0.23816552193899287,0.11892114899156032,0.2271660867704721,0.0010434093148948844,0.08079054286750564,0.002042332511352883,0.001184296388167753
38,762062,0.3884513333560786,0.008299849618534975,8.620754716981132,0.7944878500699418,0.010445344342061407,0.04801577824376494,0.009066191464736466,0.0004199133403843782,0.017671790484238815,0.004604612223152447,0.015553852573675107,0.4459794609887385,0.4366140812689781,0.0585188606701292,0.05258889696638856,0.05221359941842002,0.062296768504399906,0.07736378404906688,0.11873705813962643,0.09876099320002835,0.12683613669229013,0.107365279990342,0.06150811876199049,0.044505565163989284,0.02189848070104532,0.3689883500292627,2.2877358490566033,0.057053100666349985,0.05916185297259278,0.07121074138324704,0.10793741191661571,0.00898352102584829,0.02116363235537266,0.2242809640160512,2.856037735849056,0.41663014295424783,0.047641792924985105,0.24137537365726147,0.12761297637200122,0.23985056333999072,-0.002342885632665058,0.06577023916689194,0.0009919921174392633,-0.002266219808886941
39,11689100,0.3730337665004149,0.019347682884054376,288.58068181818174,0.8160967910275385,0.12042680788084625,0.0021637251798684244,0.016445491954042653,0.00034784542864720123,0.030342284692576844,0.01112403863428322,0.020340744796434284,0.48182973881650426,0.5051157060851562,0.061669076318963824,0.06398174367573209,0.06627533343028975,0.07046581858312445,0.06528441026255229,0.12062169029266581,0.12659922491894157,0.14904406669461293,0.12424104507618208,0.07273733649297208,0.04631254758706829,0.01971315156855532,0.3938228777236913,2.505909090909091,0.05025930140044999,0.0633978663883447,0.07647389448289432,0.1094665970861743,0.010769434772565895,0.03400296002258514,0.2559332198372843,3.000227272727272,0.43865721056368756,0.04483433283999624,0.2661500029942425,0.1276728747294488,0.2403548605110744,0.001349745367051356,0.08750639484648091,0.002424230046282434,0.0006145896604529006
40,3956971,0.2878330419909572,0.009029886749233189,68.4038961038961,0.684069961594361,0.07016579095474797,0.08129627434722166,0.016445912795418516,0.0011041273741960707,0.0839043298523037,0.03902201962056331,0.055931923686072,0.46929254725394753,0.4787434631186329,0.06674954150535851,0.06553901961879427,0.06410559996522593,0.06684001474865497,0.068042449641405,0.12806639219746618,0.11648733336686067,0.1328316533024882,0.11131797528968497,0.07087921544029512,0.04153050401430791,0.01564631128203871,0.36908281612374716,2.484415584415585,0.04624673771933128,0.0551320694541355,0.07865359639987253,0.10391913410535483,0.011509308508957988,0.03089863433419148,0.24646806863128387,2.9996103896103903,0.4206192059532405,0.051536389829493316,0.248108970219898,0.12097384590384919,0.243285078409723,0.002166848746174789,0.0882270807645545,0.0027987727405634254,0.0001945932886543773
41,4217737,0.16905534887547516,0.004368930542610883,109.03055555555558,0.7597946481727049,0.016408325127906267,0.012614110362974268,0.033492605157694755,0.003178007542907488,0.10670698528618545,0.048515353138424706,0.03432148566873658,0.44953063692686385,0.45879389824448513,0.05632309458840132,0.056242008451451574,0.05750785314494479,0.06042576860529711,0.05999615433584408,0.1242713806005448,0.11843436421000171,0.12781143063211386,0.12081502473957006,0.06876697148257466,0.039267502928703235,0.018462981451901814,0.3601310370940625,2.414722222222222,0.043873764532971114,0.054934435219645035,0.0712363051560588,0.10272925979026193,0.010162321643099131,0.02489747464102195,0.22843221376771478,2.9169444444444452,0.39726564268943276,0.03713460559537022,0.2239316960730363,0.1361993410210262,0.21326934325208044,0.0009569737622331598,0.06896968682494901,0.0017003130894600587,0.0006892321640728192
42,12801989,0.610897572244438,0.04191122176405557,459.2686567164179,0.8128649384091801,0.10761523072703781,0.0020967835544929776,0.027268262767605876,0.0002853462848624538,0.05621470226228128,0.02351064354140595,0.018577972532236982,0.48354697070900465,0.5086722071078174,0.056986301113053604,0.05886858674851228,0.06179906887906247,0.0706972955530582,0.06828204586021751,0.11803782990283776,0.12620452962426384,0.1515705098637407,0.12672593297807083,0.07651451661144218,0.05265533347982099,0.0238772272027417,0.39204095551089757,2.4183582089552234,0.04847488933164995,0.06349325874284066,0.07613090434619182,0.11272763943165394,0.00973739315039249,0.02970358746597892,0.2547500236096125,2.937611940298507,0.43487890826964465,0.0428379527587471,0.2727483987058573,0.11929255680504022,0.2313399113215923,0.0009511186650761847,0.08101155218927308,0.0022822329789535046,0.00044141578312557525
44,1059361,1.2270651836342852,0.04943074173959585,1109.9,0.8088545830930155,0.0568163260682619,0.0057185416491639775,0.028750350447109153,0.0005229567635584093,0.12333378329011546,0.060086221788417736,0.032837720097303943,0.4799119469189445,0.5136747529878861,0.05422891724350812,0.057053261352834395,0.06024763985081573,0.07556064457724987,0.0775627949301513,0.11984771952148511,0.1291910878350251,0.153252762750375,0.1232714815818215,0.06973921071287313,0.04838010838609313,0.025251071164598283,0.3904240386421626,2.408,0.04953552188536297,0.06608889698601327,0.072665503072135,0.10093348726260454,0.00971906649385809,0.03373826297173485,0.2450165713104409,2.9840000000000004,0.43742218186246234,0.046998143220299785,0.2368899742391876,0.153534064402975,0.21560450120402772,0.0013587590462552424,0.0733744209952981,0.001963549846558444,0.00025487062483893594
45,5148714,0.5312151733423142,0.012237813170434403,140.9326086956522,0.5943231649689612,0.2506808496257512,0.003792014860409803,0.01146907752110527,0.0005255681321588264,0.04577492554451461,0.02203734757844386,0.015525236010390167,0.4370219437319688,0.46133131496525154,0.05871310777798106,0.05746153311292878,0.05773985503953026,0.06389731494116783,0.06457806745529078,0.1149910443656416,0.11678489036291392,0.12807625360429808,0.11338656604348192,0.0716767332580524,0.03731300670419837,0.013734886031735304,0.34983123941240474,2.5054347826086962,0.040964598150140016,0.05185353080400271,0.06803407608191094,0.09704772881150517,0.009151022954469797,0.03611717411376899,0.23625608258683625,3.021739130434783,0.41518775367985095,0.0653565142674462,0.24254697386570706,0.10728426554669768,0.23836767783178478,0.001167727155557679,0.09295932926163698,0.002225996841347179,0.0019249466954272465
46,870482,0.6231076575965959,0.007842781355616774,14.315384615384614,0.8029976495780499,0.011721092452227617,0.06752695632994134,0.008726199967374396,0.00045032522211832065,0.02506772110164254,0.00857111347506324,0.01972010908898748,0.46029670917951204,0.4594167369342502,0.06665157924000727,0.062200022516261104,0.06034243097502303,0.06447347561465946,0.06471472126936571,0.11918339494670768,0.10521067638388847,0.1326598367341312,0.11126823989467904,0.06561422292477041,0.04537371249491661,0.022021133119352266,0.36662217024590976,2.4327692307692312,0.051281933457555696,0.05690180842337923,0.07538467194037327,0.10916021238807924,0.010331057965586882,0.025304371601021045,0.23478141994894783,3.0010769230769228,0.4133859172274671,0.046763746981557344,0.2502647958257609,0.11635737442014883,0.22474100555784038,-0.0016737979590617617,0.0689376690155569,0.0008629706920993197,-0.003336082767937763
47,6829174,0.5143387765489648,0.007109937453636413,138.7642105263158,0.720723765421704,0.15482326266690524,0.0029277332807745122,0.013360620186277285,0.0005333002204951872,0.04247351143784007,0.02078655486007532,0.01610868312917492,0.45298362583820534,0.47628029392720117,0.059716299511478256,0.060355908342648756,0.061345779152793586,0.0640174053260321,0.06241516177505508,0.12065836951877343,0.12507076258417196,0.135658573057298,0.11505271354925208,0.07132253476042637,0.03901950660504477,0.014630905582432078,0.36513229857666535,2.477684210526317,0.043115316727908824,0.055181490470150564,0.07446947463924627,0.1034135314168302,0.00992330844110869,0.03303986690044799,0.2458828842258229,2.955263157894737,0.4117823033942319,0.046650004817566516,0.24901869537955834,0.116113603197107,0.2419696730527001,0.0013099532693119256,0.09319692249750848,0.002534709565168498,0.0008905908679439124
48,28995881,0.4442342000230998,0.007219922029615172,105.21417322834647,0.6104850547565704,0.10275935399238258,0.005896423702387246,0.03326665604676747,0.0007468647012311852,0.3262849988934635,0.09063997745059031,0.023417153629510343,0.43013971536164053,0.43707176891779903,0.0665085154681108,0.06650027291807412,0.06490173552581485,0.06494453470822287,0.06266679739787868,0.12462021760952875,0.11927149238886724,0.11847668984432651,0.08958827634863034,0.050774660028436454,0.028433383348483186,0.01052490869306575,0.30773105324856315,2.6097244094488197,0.03499134928854205,0.03961462664300491,0.0792613612947301,0.07645085865816596,0.009429994556813086,0.029757640404166372,0.21510462123913393,3.1107086614173225,0.3440983910783742,0.03636733782981107,0.19607450451324449,0.11165654873531865,0.20605443924949202,0.0012178983999485997,0.06853401005473847,0.001956056020474081,0.0004664110740418613
49,3205958,0.5108538539806199,0.004194066173044063,96.04827586206896,0.7422305594770736,0.009135178938713483,0.010270564991805882,0.01724445547945419,0.00765886515044801,0.11177314238053025,0.05201378183993677,0.02355551757072301,0.43304279095359327,0.4290661324945617,0.08232297491108742,0.07784630990175168,0.07110230389793004,0.06896222595554902,0.0706556355385816,0.1390183527045582,0.10370535109942176,0.09574797923116897,0.07493579142334367,0.04311472576995706,0.025030583682007064,0.009666689332798496,0.27376902629416855,2.939310344827586,0.023649405263574882,0.027510965521070456,0.09219085215713993,0.07494390132372289,0.0072686541745088365,0.017795616785996574,0.2059396910377491,3.407241379310345,0.30559009194755515,0.0318210656533866,0.19280882656603737,0.08096019972813119,0.16444944069760115,0.0003061772690097624,0.04532093059235336,0.0017434285801623108,9.045658115296582e-06
50,623989,0.19470695797522072,0.00936875489792288,65.85714285714285,0.9556129995881337,0.010059472202234335,0.003536921323933595,0.012735801432397045,0.0002564147765425352,0.0147566703900229,0.003373456903887729,0.017232675576011755,0.4939285788691788,0.508879162933962,0.05120603087554428,0.055536235414406346,0.06031676840457124,0.07373847936421957,0.07027527728854195,0.11157568482777741,0.12557753421935322,0.16443078323496088,0.1441900418116345,0.07938922000227568,0.04606331201351306,0.020508374346342645,0.4109719882882551,2.3392857142857144,0.051590653040358085,0.06416940042212282,0.07588755571011668,0.12346692008993748,0.011553088275594602,0.02679534414869493,0.2569917097897559,2.8314285714285714,0.5168985350703298,0.10592654678207468,0.29072147105157303,0.12025051723668205,0.20446834799972435,0.0016258771003976032,0.06562455427900171,0.0020358728647460133,0.0010945705773659472
51,8535519,0.5699439014780472,0.016393847872636685,851.3699248120303,0.6422687360897446,0.18161086631053133,0.0034224046598689546,0.051531605752386,0.0007004846453976612,0.07400733335606188,0.029786237954598893,0.027330616919720992,0.45962161176139377,0.47702934057085455,0.05965964108333659,0.05992617437791422,0.059857402930038585,0.06450422054007494,0.0669776495137554,0.127670268205132,0.12983803328186605,0.1421263311580702,0.11179238192780076,0.06435261874526903,0.03564387824571652,0.014302352323274073,0.3577323183276846,2.446541353383459,0.04029526499794564,0.052757190277474636,0.08059146725582826,0.09910434268847623,0.008588112802513825,0.028635399909484122,0.23965689725487108,2.9470676691729323,0.39388571450663984,0.03615339617895526,0.2406090361933469,0.1171232821343377,0.22078540273883757,0.0007400490045186474,0.07807715031739722,0.0019278683760179075,0.0014569705720296562
53,7614893,0.38412397915505836,0.016571473821102935,131.11025641025643,0.68239461802024,0.031522701632183146,0.01364024418990523,0.06317449240586834,0.005315242118306849,0.09925155875466668,0.045936167455012174,0.0410939457717922,0.43988891242463946,0.44318849916866854,0.05773646458328436,0.05645213924870645,0.057549462612278335,0.06068739245580995,0.06060649834475678,0.12262562323594041,0.11928007392881292,0.12977267047613145,0.10967521145733762,0.06004286599956165,0.03324879285894102,0.015400216391747067,0.34407259563594655,2.481794871794872,0.0435143343445535,0.04993661762548732,0.07403321359866777,0.09522051064932889,0.00987013212135745,0.024087666103778476,0.2215993054662751,2.9776923076923074,0.37895174626879197,0.0348791506328454,0.21982186749045587,0.12425072814549068,0.200485023230136,0.00094267372607862,0.06350909986522463,0.00167931762337304,0.0004030260175684675
54,1792147,0.148438716243701,0.0043523215450518285,96.60181818181822,0.9708958026322617,0.03522255707818611,0.0021131079091168303,0.006922423216399101,0.00023881969503617727,0.012425320021181298,0.0034143404530989924,0.015144962996897018,0.5097717988535538,0.5241802151274421,0.05806443333052479,0.05915586165643778,0.06084601318976624,0.06701012807543132,0.06539865312387878,0.12314726414741647,0.13251926320776142,0.15409227033273498,0.14776968630363468,0.09124251526241987,0.0546623686561426,0.020043556694847017,0.4262100151382671,2.3754545454545455,0.05424164424012093,0.06701403400502302,0.07950129090973006,0.1327725906412811,0.011542021943512447,0.028889371240194025,0.2802962033806379,2.867090909090909,0.4921008153907018,0.06589080025243466,0.31303961114796947,0.11317040399029767,0.28902707199800015,0.001513667482075968,0.11730845739774695,0.0026879879228657016,0.000535670344006379
55,5822434,0.39505265323746047,0.010946109479300237,160.76388888888883,0.8419274482115212,0.06168348151305794,0.009364812035653817,0.02219587203564695,0.00031378629624655255,0.057717442567833316,0.02333508632300512,0.017916390293131704,0.48474572661536397,0.4919911500928993,0.06156239813109088,0.06330977731993184,0.06456526600387398,0.06856393734991242,0.06639010420727826,0.12395056775224932,0.12463275667873608,0.1500666216225036,0.12019217392588735,0.06878497892805654,0.04436512290220894,0.02035317188653405,0.3915489638869243,2.4081944444444443,0.05033616525322571,0.060014076587214214,0.07932129415292642,0.11498644724869359,0.010886340660967561,0.027786489292965795,0.25228572792752996,2.915833333333333,0.4507321164997319,0.059183152612807634,0.266479276536239,0.1250696873506853,0.23243664075883042,0.0010381495651131467,0.06884268675265362,0.0020184292275361128,0.00011060666381104535
56,578759,0.20532898840449998,0.0026988781167981836,6.504347826086956,0.8834057008184754,0.008203760114313558,0.02304240625199781,0.007647397275895493,0.0007377855031196059,0.08679087495831599,0.029457857242824733,0.021357767222626344,0.49664368070302145,0.4772089937262315,0.06946414656186772,0.06429792020512856,0.06212430389851389,0.06590307882901172,0.06966284757558845,0.1341646522991435,0.11570619204193801,0.14440725759772202,0.12701832714480465,0.06836697139914887,0.03787414105007438,0.014862835826311125,0.3920094547125833,2.3899999999999997,0.05745396615862561,0.05222899341522119,0.08159181973844035,0.11803185781992159,0.012455961807937328,0.024941296809207286,0.2533766213570761,2.9208695652173917,0.452464670095843,0.0604552153832597,0.27140312288880175,0.12060633182378157,0.21582731326856255,0.0004017107828992723,0.065296608778438,0.002077438446745537,-0.0003697566690107627
