countyFIPS,StateFIPS,population,SQMI,WHITE,BLACK,AMERI_ES,ASIAN,HAWN_PI,HISPANIC,OTHER,MULT_RACE,MALES,FEMALES,AGE_UNDER5,AGE_5_9,AGE_10_14,AGE_15_19,AGE_20_24,AGE_25_34,AGE_35_44,AGE_45_54,AGE_55_64,AGE_65_74,AGE_75_84,AGE_85_UP,HOUSEHOLDS,HSEHLD_1_M,HSEHLD_1_F,MARHH_CHD,MARHH_NO_C,MHH_CHILD,FHH_CHILD,FAMILIES,HSE_UNITS,VACANT,OWNER_OCC,RENTER_OCC,Prevalence of obesity,Hypertension,Diabetes,CVD,HIV/AIDS
16011,16.0,46811.0,2120.22,36752.0,105.0,2970.0000000000005,285.0,36.0,7864.0,4480.0,979.0,22885.0,22722.0,4403.0,4250.0,3998.0,3635.0,2589.0,5793.0,5131.0,5799.0,4795.0,2890.0,1721.0,603.0,14999.0,1291.0,1487.0,4825.0,4536.0,527.0,1110.0,11730.999999999998,16141.0,1142.0,11563.0,3436.0,9313.0,46.834081999999995,3625.0,117.061858,21.0
16013,16.0,23021.0,2660.62,18157.0,39.0,125.0,182.99999999999997,16.0,4272.0,2530.0,326.0,10886.0,10490.0,1414.0,1537.0,1397.0,1213.0,903.0,2658.0,2964.0,3596.0000000000005,3218.0,1663.0,627.0,186.0,8823.0,1293.0,1241.0,2044.0,2525.0,261.0,496.0,5575.0,15050.0,6226.999999999999,5939.0,2884.0,2466.0,11.330279999999998,697.0,24.643358999999997,21.584435878737366
16015,15.999999999999998,7831.0,1906.77,6703.0,15.0,55.0,29.0,5.0,249.0,58.0,163.0,3671.0,3357.0,310.0,410.0,510.99999999999994,430.0,199.0,488.0,812.0,1299.0,1451.0,805.0,250.99999999999997,62.00000000000001,2974.0,484.0,268.0,525.0,1246.0,75.0,119.0,2051.0,5292.0,2318.0,2468.0,506.0,1751.0,9.02519160692221,745.0,9.866383,7.3423273257631
16017,16.0,45739.0,1919.6699999999998,39261.0,58.0,315.0,184.0,42.0,911.0,163.0,854.0,20592.0,20285.0,2142.0,2411.0,2713.0,2447.0,1673.9999999999998,3998.9999999999995,4613.0,6653.999999999999,7215.0,4351.0,1912.0000000000002,746.0,17100.0,2266.0,2176.0,3109.9999999999995,6338.0,527.0,920.0,11591.0,24669.0,7569.0,12757.0,4343.0,8540.0,50.36497200000001,3034.9999999999995,84.236152,20.0
16019,15.999999999999998,119062.0,1900.5800000000002,94411.0,585.0,790.0,856.0,86.0,11912.0,5334.0,2172.0,51996.0,52238.0,9975.0,9507.0,8352.0,7516.999999999999,6279.0,15302.0,11969.0,13208.0,10782.0,6127.0,3633.0,1583.0,36629.0,3857.0,4360.0,10906.0,10605.0,1065.0,2641.0,26787.0,39731.0,3102.0,26336.0,10293.0,21595.0,92.336487,6806.0,232.507359,27.0
16021,16.0,12245.0,1277.91,10398.0,29.000000000000004,189.0,62.0,6.000000000000001,401.99999999999994,58.00000000000001,230.0,5549.0,5423.0,687.0,742.0,855.0,744.0,415.00000000000006,1127.0,1198.0,1611.0000000000002,1761.0,1086.0,533.0,213.0,4421.0,624.0,590.0,917.0,1515.0,140.0,225.0,2976.0,5175.0,754.0,3393.0,1028.0,2486.0,10.862352,787.0000000000001,23.644992,11.480883425356808
16023,16.0,2597.0,2233.54,2761.0,6.0,12.999999999999998,5.0,5.0,119.0,59.0,42.0,1485.0,1406.0,214.00000000000003,215.0,229.0,211.99999999999997,109.00000000000001,284.0,273.0,422.0,427.0,292.0,158.0,56.0,1129.0,171.0,127.0,275.0,389.0,23.0,56.0,788.0,1354.0,225.0,864.9999999999999,264.0,542.0,2.9930305967535404,174.0,6.239218641038285,0.0
16025,16.0,1106.0,1079.09,1051.0,3.0,6.0,1.0,0.0,75.0,20.0,36.0,582.0,535.0,63.0,72.0,69.0,54.0,37.0,144.0,127.0,197.99999999999997,175.0,122.0,33.0,23.0,487.0,89.0,49.0,96.99999999999999,177.0,22.0,18.0,326.0,831.0,344.0,374.0,113.0,201.0,1.2746599306928825,43.0,2.657133545240024,0.0
16027,15.999999999999998,229849.0,603.51,156750.0,1077.0,2027.9999999999998,1519.0,402.0,45069.0,21469.0,5678.0,93506.0,95417.0,17143.0,17141.0,16167.0,14784.0,11957.0,26246.0,24339.0,22386.0,18364.0,11575.0,6069.0,2752.0,63604.00000000001,5668.0,7147.0,18516.0,17558.0,2510.0,5711.0,47481.0,69409.0,5805.0,44846.0,18758.0,49860.0,243.07467000000003,13988.0,442.07859,63.99999999999999
16029,16.0,7155.0,1798.57,6637.0,4.0,23.0,15.0,15.0,336.0,163.0,106.0,3509.0,3454.0,547.0,580.0,551.0,473.99999999999994,305.0,832.0,740.0,969.0,862.0,612.0,352.0,139.0,2606.0,275.0,323.0,727.0,947.9999999999999,69.0,112.0,1935.9999999999998,3226.0,620.0,2067.0,539.0,1436.0,13.101336,634.0,13.122198,0.0
16031,16.0,24030.0,2580.17,18781.0,64.0,178.0,108.00000000000001,16.0,5724.0,3266.0000000000005,539.0,11612.0,11340.0,2144.0,2206.0,2016.0000000000002,1910.9999999999998,1245.0,2777.0,2584.0,2819.0,2296.0,1558.0,963.0,432.99999999999994,7666.0,739.0,907.0,2417.0,2247.0,255.0,503.0,5758.0,8372.0,706.0,5327.0,2339.0,5724.0,22.749063,1746.0000000000002,46.238127,22.530471924158768
16033,16.0,845.0,1765.1,711.0,7.0,10.0,5.0,0.0,398.0,234.0,15.0,543.0,439.0,82.0,93.0,79.0,72.0,65.0,123.0,112.0,131.0,96.0,81.0,37.0,11.0,345.0,46.0,38.0,99.0,99.0,12.0,19.0,243.0,531.0,186.0,217.0,128.0,172.0,0.9738586269760269,20.0,2.0300884681083367,0.0
16035,16.0,8756.0,2488.14,8225.0,18.0,194.0,61.0,9.0,268.0,73.0,181.0,4739.000000000001,4022.0,373.0,404.0,466.0,498.0,331.00000000000006,832.0,960.0,1404.0,1533.0,1172.0,576.0,212.0,3659.9999999999995,584.0,490.0,557.9999999999999,1445.0,99.0,162.0,2397.0000000000005,4453.0,793.0,2808.0,852.0,2266.0,6.2567,850.0,17.7911,8.209605167204916
16037,16.0,4315.0,4937.48,4209.0,8.0,27.0,10.0,4.0,176.0,66.0,44.0,2318.0,2050.0,219.0,202.0,268.0,241.0,152.0,428.0,494.0,741.0,805.0,508.0,229.00000000000003,81.0,1936.0,343.0,241.0,346.0,732.0,47.0,69.0,1244.0000000000002,3103.0,1167.0,1471.0,465.0,932.0,4.973017722368706,263.0,8.751696,0.0
16039,16.0,27511.0,3100.78,22213.0,733.0,270.0,768.0,105.0,4118.0,1829.9999999999998,1119.0,13970.999999999998,13067.0,2508.0,2091.0,1888.0,1909.0,2729.0,4238.0,3159.0,3365.0,2435.0,1583.0,833.0,300.0,10140.0,1287.0,1122.0,2795.0,2945.0,304.0,753.0,7135.000000000001,12162.0,2021.9999999999998,6185.0,3955.0,6629.0,41.874651,2051.0,58.989112,9.0
16041,16.0,13876.0,668.3,12064.0,28.0,53.0,14.999999999999998,7.0,838.0,419.0,200.0,6486.0,6300.0,1219.0,1292.0,1289.0,1020.0,622.0,1566.0,1443.0,1503.0,1189.0,866.0,529.0,248.0,4079.0,361.0,369.0,1517.0,1363.0,78.0,189.0,3259.0,4528.0,449.0,3234.0,845.0,2850.0,15.992026399904555,657.0,23.174452,13.010105219293676
16043,16.0,13099.0,1895.6899999999998,11855.0,46.0,93.0,29.0,12.999999999999998,1694.0,1007.0000000000001,199.0,6963.0,6279.0,1166.0,1149.0,1096.0,1078.0,687.0,1679.0000000000002,1442.0,1670.0,1431.0,1040.0,637.0,167.0,4436.0,460.99999999999994,414.99999999999994,1371.0,1554.0,116.0,214.0,3436.0,8531.0,4095.0,3585.0,851.0000000000001,2695.0,12.887725,1037.0,32.752365,12.28159183248255
16045,16.0,18112.0,565.71,15616.0,20.0,93.99999999999999,84.0,13.0,1336.0,519.0,373.0,8283.0,8436.0,1102.0,1067.0,1195.0,1149.9999999999998,762.0,1626.0,1893.9999999999998,2525.0,2291.0,1719.0,959.0,428.99999999999994,6495.0,694.0,884.0,1395.0,2303.0,184.0,375.0,4611.0,7099.0,604.0,4931.0,1564.0,4747.0,16.130816,1458.0,38.750848,6.0
16047,16.0,15179.0,734.04,12481.0,37.0,127.00000000000001,72.0,11.0,4344.0,2368.0,368.0,7999.0,7465.0,1288.0,1311.0,1227.0,1181.0,906.0,1938.0000000000002,1759.0,1931.9999999999998,1594.0,1238.0,809.0,281.0,5531.0,636.0,705.0,1475.0,1645.0,202.0,360.0,3927.0000000000005,6093.0,562.0,3654.0,1877.0,3555.0,10.421301,1128.0,35.441742,8.0
16049,16.0,16667.0,8503.15,15259.0,42.0,480.0,68.0,7.0,421.0,103.0,308.0,8492.0,7775.0,867.0,870.0,1004.0,1002.0,647.0,1421.0,1671.0,2500.0,2841.0,2068.0,1024.0,352.0,6834.0,1066.0,888.0,1169.0,2639.0,176.99999999999997,295.0,4536.0,8744.0,1910.0,5229.0,1605.0,4049.0,9.51957,1291.0,30.8655,6.0
16051,15.999999999999998,29871.0,1105.73,23844.0,52.0,203.0,103.0,23.0,2641.0,1514.0,401.0,13114.0,13026.0,2818.0,2628.0,2450.0,2070.0,1374.0,3621.0,3046.0,3207.0,2422.0,1476.0,777.0,250.99999999999997,8146.0,567.0,658.0,3204.0,2544.0,223.0,429.0,6698.0,8722.0,576.0,6774.0,1372.0,5572.0,15.471860000000001,1911.9999999999998,49.41635,28.00697989373893
16053,16.0,24412.0,602.09,17904.0,62.0,302.0,76.0,17.0,6929.0,3532.0,480.99999999999994,11429.0,10945.0,2131.0,1939.0,1759.9999999999998,1782.0,1449.0,3078.0000000000005,2630.0,2815.0,2283.0,1400.0,828.0,279.0,7540.0,723.0,803.9999999999999,2287.0,2141.0,340.0,525.0,5656.0,8100.999999999999,561.0,5002.0,2538.0,4922.0,20.861373,1068.0,55.809429,5.0
16055,16.0,165697.0,1315.66,130844.00000000001,416.0,1781.0,961.0,129.0,5268.0,1041.0,3322.0,68257.0,70237.0,8963.0,9466.0,9743.0,9915.0,8165.0,16742.0,17248.0,19864.0,18310.0,11464.0,6191.0,2423.0,54200.0,5755.000000000001,7415.0,11980.0,17253.0,1790.0,3737.0,37316.0,63177.00000000001,8977.0,38353.0,15847.0,30130.0,204.188053,8865.0,289.109415,87.0
16057,16.0,40108.0,1076.91,34557.0,293.0,237.0,781.0,52.0,1326.0,375.0,949.0,19163.0,18081.0,2128.0,1835.0,1847.9999999999998,3981.0,6628.0,5224.000000000001,3623.9999999999995,4214.0,3903.9999999999995,2148.0,1186.0,524.0,14708.000000000002,2115.0,2039.0,2737.0,4079.0,306.0,603.0,8241.0,15988.0,1280.0,8265.0,6443.000000000001,6895.000000000001,22.937400000000004,1586.0000000000002,69.462093,15.000000000000002
16059,16.0,8027.0,4569.03,7654.0,18.0,57.0,30.0,3.0,181.0,44.0,130.0,4049.0,3887.0,425.0,395.0,445.0,449.0,287.0,672.0,761.0,1268.0,1476.0,1049.0,499.0,210.0,3576.0,622.0,512.0,560.0,1326.0,81.0,164.0,2267.0,4729.0,1153.0,2650.0,926.0,1483.0,4.272696,650.0,14.236884,7.526096468382123
16061,15.999999999999998,3838.0,479.87999999999994,3450.0,14.0,180.0,17.0,5.0,127.99999999999999,63.0,92.0,1916.0,1905.0,238.0,246.0,213.0,217.0,159.0,344.0,345.0,625.0,600.0,487.00000000000006,254.0,93.0,1657.0,258.0,283.0,268.0,573.0,47.0,88.0,1041.0,1880.0,223.0,1170.0,487.00000000000006,805.0,4.423277408679279,360.0,7.223423,3.5984998437337223
16063,16.0,5366.0,1205.86,4171.0,19.0,38.0,20.0,3.0,1476.0,844.0,113.0,2691.0,2517.0,450.0,505.0,445.99999999999994,429.0,293.0,706.0000000000001,601.0,627.0,578.0,304.0,199.0,70.0,1705.0,188.0,162.0,562.0,474.00000000000006,74.0,90.00000000000001,1271.0,1976.0,271.0,1215.0,490.0,1019.0000000000001,6.184290405151906,426.0,7.037448,5.031149078028961
16065,16.0,39907.0,473.13999999999993,35235.0,185.0,99.0,352.0,55.00000000000001,2218.0,1059.0,551.0,18186.0,19350.0,3594.0,2475.0,2340.0,4836.0,10162.0,5337.0,2410.0,2460.0,1830.0,1143.0,668.0,281.0,10611.000000000002,445.0,632.0,3646.0,3526.0,121.0,296.0,7887.0,11280.0,669.0,5119.000000000001,5492.0,6847.0,24.779832,1808.0,104.02854,37.41671007396604
16067,16.0,21039.0,763.11,16091.0,77.0,248.0,88.0,1.0,6493.000000000001,3076.0,488.0,10154.0,9915.0,1685.9999999999998,1531.0,1607.0,1643.0,1111.0,2387.0,2117.0,2709.0,2309.0,1615.9999999999998,923.0,430.0,7169.999999999999,705.0,874.0,1950.0,2339.0,247.00000000000003,456.0,5315.000000000001,7665.000000000001,495.0,5332.999999999999,1837.0,4809.0,25.514145,1871.0000000000002,36.34389,19.72611730388582
16069,16.0,40408.0,856.37,35390.0,117.0,2206.0,279.0,37.0,1109.0,261.0,975.0,19468.0,19797.0,2218.0,2333.0,2422.0,2723.0,2746.0,4632.0,4513.0,5544.0,5071.0,3460.0,2386.0,1217.0,16241.0,2161.0,2480.0,2875.0,5054.0,477.0,1129.0,10331.000000000002,17438.0,1197.0,11084.0,5157.0,9420.0,35.59498,3096.0,93.71086,12.0
16071,16.0,4531.0,1201.71,4144.0,9.0,22.0,20.0,1.0,126.0,45.99999999999999,44.0,2191.0,2095.0,327.0,381.0,353.0,320.0,147.0,449.0,430.0,606.0,559.0,365.0,233.0,115.99999999999999,1545.0,174.0,174.0,463.99999999999994,554.0,27.0,68.0,1161.0,1906.0000000000002,361.0,1260.0,285.0,876.0,5.708924,244.0,8.756872,4.248255026565267
16073,16.0,11823.0,7696.94,8757.0,23.0,495.0,62.0,1.0,2979.0,1916.0,272.0,5895.0,5631.0,886.0,940.0,967.0,872.9999999999999,630.0,1338.0,1343.0,1566.0,1371.0,955.0,492.00000000000006,165.0,4076.0,523.0,415.0,1081.0,1255.0,135.0,262.0,2954.0,4781.0,705.0,2856.0,1220.0,3174.0,16.847712,1089.0,22.7283,11.085217210126055
16075,15.999999999999998,23951.0,410.09,20053.0,52.0,255.0,189.00000000000003,15.999999999999998,3363.0,1419.0,639.0,11191.0,11432.0,1738.0,1799.0,1772.0,1779.0,1142.0,2546.0,2721.0,3062.0,2602.0,2016.0,1049.0,397.0,8262.0,803.0,1026.0,2117.0,2623.0,293.0,604.0,6017.000000000001,8945.0,683.0,5989.0,2273.0,5606.0,20.823662,1747.0000000000002,51.876891,22.456401708511304
16077,15.999999999999998,7681.0,1442.7,5867.0,22.0,179.0,31.999999999999996,7.0,2328.0,1523.0,187.0,4024.9999999999995,3792.0,718.0,664.0,645.0,628.0,487.0,942.0,843.0,1022.9999999999999,920.0,557.0,289.0,101.0,2641.0,284.0,238.0,764.0,836.0,97.0,195.0,2019.0,2944.0,303.0,1962.0000000000002,679.0,1805.0,11.945135,701.0,21.182285,7.201687675799563
16079,16.0,12882.0,2635.55,12174.0,26.0,183.0,47.0,12.0,380.0,68.0,255.0,6424.0,6341.0,620.0,737.0,786.0,827.0,511.0,1213.0,1475.0,1981.0000000000002,2078.0,1449.0,790.0,298.0,5605.0,884.0,868.0,877.0,1838.9999999999998,196.0,318.0,3511.0,7060.999999999999,1456.0,4017.0,1588.0,3433.0,15.285315,933.9999999999999,38.129444,8.0
16081,15.999999999999998,12142.0,450.55000000000007,8709.0,25.0,35.0,48.0,12.0,1721.0000000000002,1193.0,148.0,5321.0,4849.0,983.0,866.0,760.0,598.0,484.0,1740.9999999999998,1759.0,1330.0,985.0,392.0,208.99999999999997,62.99999999999999,3650.9999999999995,468.99999999999994,331.0,1162.0,989.0,92.0,162.0,2509.0,5478.0,1826.9999999999998,2589.0,1062.0,1697.0,13.993599347624755,346.0,18.81598,11.384310865715179
16083,16.0,86878.0,1928.11,68693.0,342.0,606.0,922.0,83.0,10570.0,4829.0,1755.0,38115.0,39115.0,6366.999999999999,5919.0,5543.0,5616.0,5279.0,10450.0,8759.0,10002.0,8589.0,5653.0,3465.0,1588.0,28760.0,3069.0,3932.9999999999995,7050.0,8513.0,881.0000000000001,2061.0,19954.0,31072.0,2312.0,19123.0,9637.0,19100.0,83.49705,4885.0,169.220688,11.0
16085,16.0,11392.0,3733.23,9445.0,11.0,68.0,41.0,1.0,386.00000000000006,154.0,142.0,5107.0,4755.0,512.0,528.0,574.0,489.0,369.0,1011.0000000000001,1211.0,1609.9999999999998,1898.9999999999998,1131.0,417.0,111.0,4393.0,710.0,514.0,749.0,1701.0,108.0,191.0,2870.0,11789.0,7395.999999999999,3305.0,1088.0,2319.0,7.203328,535.0,14.93872,0.0
16087,16.0,10194.0,1473.49,8835.0,18.0,101.0,90.99999999999999,3.0,1716.0,929.9999999999999,220.0,5017.0,5180.999999999999,575.0,693.0,775.9999999999999,727.9999999999999,405.0,938.0,1130.0,1397.9999999999998,1464.0,1144.0,657.0,290.0,4034.0,492.0,550.0,812.0,1401.0,128.0,263.0,2803.0,4529.0,495.0,2949.0,1085.0,2608.0,11.240079999999999,845.0,26.852448,0.0
17001,17.0,65435.0,871.51,62868.0,2331.0,111.0,441.0,12.0,776.0,243.0,1097.0,32667.0,34436.0,4232.0,4240.0,4264.0,4620.0,4107.0,7736.0,7916.0,9822.0,8419.0,5650.0,4074.0,2023.0,27375.0,3485.0,4742.0,5358.0,8321.0,675.0,2023.0,17677.0,29842.0,2467.0,19757.0,7618.0,18345.0,66.362688,5524.0,145.916736,43.0
17003,17.0,5761.0,252.50000000000003,5018.0,2914.9999999999995,26.0,16.0,6.0,155.0,114.0,143.0,4182.0,4055.9999999999995,585.0,529.0,466.00000000000006,546.0,500.0,946.0,920.0,1204.0,1145.0,761.9999999999999,471.0,164.0,3329.0000000000005,540.0,579.0,435.0,883.0,96.0,438.99999999999994,2093.0,4006.0000000000005,677.0,2290.0,1039.0,1275.0,6.064652999999999,384.0,26.161407000000004,18.0
17005,17.0,16426.0,382.67,16143.0,1080.0,92.0,68.0,3.0,547.0,58.0,324.0,9284.0,8484.0,955.0,1002.0,1032.0,1183.0,1305.0,2294.0,2385.0,2695.0,2246.0,1345.0,905.0,421.0,6427.0,730.0,992.0,1324.0,2119.0,196.0,391.0,4340.0,7089.0,662.0,4966.0,1461.0,3368.0,25.556914,564.0,42.689054,11.0
17007,17.0,53544.0,281.97,45724.0,1064.0,200.0,686.0,23.0,10967.0,5048.0,1420.0,27059.0,27106.0,3716.0,4409.0,4694.0,4382.0,2772.0,5863.0,8048.0,7987.0,5930.0,3787.9999999999995,1907.9999999999998,668.0,18505.0,1648.0,1840.9999999999998,5610.0,5785.0,634.0,1345.0,14273.000000000002,19970.0,1465.0,14912.000000000002,3593.0,12850.0,45.943767,3701.9999999999995,116.533593,39.0
17009,17.0,6578.0,307.23,5276.0,1280.0,14.0,16.0,2.0,402.0,306.0,43.0,4450.0,2487.0,296.0,323.0,287.0,399.0,590.0,1318.0,1106.0,1064.0,695.0,457.00000000000006,276.0,126.0,2099.0,346.0,330.0,415.0,662.0,46.0,122.99999999999999,1346.0,2462.0,363.0,1611.0,488.0,1304.0,8.519061,255.0,13.733254,9.0
17011,17.0,32628.0,873.32,32937.0,212.0,98.0,228.0,6.0,2695.0,1046.0,451.0,17119.0,17859.0,2036.0,2329.0,2289.0,2324.0,1630.0,3794.0,4244.0,5263.0,4743.0,3134.0,2118.0,1074.0,14262.0,1760.0,2233.0,2867.0,4784.0,418.0,886.0,9605.0,15720.0,1458.0,10845.0,3417.0,6975.0,16.043448,2815.0,81.27273,19.0
17013,17.0,4739.0,283.67,5032.0,7.000000000000001,9.0,12.0,0.0,40.0,10.0,19.0,2528.0,2561.0,275.0,291.0,331.0,316.0,245.0,496.99999999999994,615.9999999999999,792.0,702.0,561.0,327.99999999999994,135.0,2085.0,281.0,288.0,444.0,790.0,40.0,91.99999999999999,1447.0,2835.0,750.0,1680.9999999999998,404.0,1365.0,4.020816,311.0,10.421712,4.443275341181373
17015,17.0,14305.0,466.24,14906.0,122.99999999999999,47.0,53.0,3.0,437.0,87.0,168.0,7708.0,7679.0,730.0,864.0,941.9999999999999,978.0,700.0,1478.0,1685.0,2326.0,2422.0,1712.0,1073.0,477.0,6622.0,938.0000000000001,1035.0,1146.0,2368.0,180.0,374.0,4343.0,8437.0,1815.0,5163.0,1459.0,2879.0,11.550267,954.0,38.531568,13.412334618189394
17017,17.0,12147.0,383.75,11769.0,419.0,38.0,44.0,1.0,2291.0,1185.0,186.0,6838.0,6804.0,931.0000000000001,902.0000000000001,950.0,959.0000000000001,771.0,1658.9999999999998,1743.9999999999998,1963.0,1621.0,1093.0,727.0,322.0,5270.0,617.0,778.0,1132.0,1561.0,187.0,423.00000000000006,3561.0,5836.0,566.0,3825.9999999999995,1444.0,3243.0,19.268075,637.0,45.10015,6.0
17019,17.0,209689.0,998.35,147600.0,24946.0,549.0,17969.0,134.0,10607.0,4361.0,5522.0,100390.0,100691.0,11658.0,10637.0,10211.0,20507.0,33849.0,30246.0,21263.0,23159.0,19485.0,10280.0,6806.0,2980.0,80665.0,12914.0,13846.000000000002,13397.0,18615.0,1562.0,5583.0,42737.0,87569.0,6904.0,43419.0,37246.0,48017.0,173.730928,14543.0,360.481504,354.0
17021,17.0,32304.0,715.72,33610.0,495.0,51.0,167.0,8.0,471.0,147.0,322.0,17654.0,17146.0,2093.0,2061.0,2165.0,2356.0,1923.0,3985.0,4346.0,5375.0,4400.0,3049.0,2042.0,1005.0,14055.0,1892.0,2309.0,2681.0,4354.0,507.0,977.0,9211.0,15563.0,1508.0,10550.0,3505.0,7506.0,33.115331,3511.0,86.212235,31.0
17023,17.0,15441.0,504.96999999999997,16027.0,48.0,25.0,55.0,3.0,172.0,56.0,120.99999999999999,7962.000000000001,8373.0,929.0,1025.0,1069.0,1085.0,866.0,1750.0,2053.0,2540.0,2072.0,1542.0,937.0,467.0,6782.0,806.0,1071.0,1382.0,2249.0,195.0,435.0,4593.0,7771.999999999999,990.0000000000001,5160.0,1622.0,4370.0,18.180247,794.0,42.90085,8.0
17025,17.0,13184.0,469.69000000000005,13499.0,47.0,31.999999999999996,62.99999999999999,0.0,151.0,62.99999999999999,111.0,6781.0,7033.999999999999,852.0,903.0,852.9999999999999,926.0,708.0,1552.0,1602.0,2083.0,1868.0,1224.0,852.9999999999999,391.0,5697.0,710.0,938.0,1083.0,1884.0,186.0,372.0,3790.0,6404.0,707.0,4429.0,1268.0,2357.0,9.316494,895.0,32.698248,6.0
17027,17.0,37562.0,502.99,35284.0,1338.0,94.0,167.00000000000003,13.0,1058.0,442.0,424.0,19529.0,18233.0,2195.0,2326.0,2440.0,2564.0,2264.0,5031.0,5070.0,6046.999999999999,4367.0,2726.0,1956.0,776.0,14005.0,1544.0,1972.0,3390.0,4527.0,354.0,761.0,9760.0,15311.0,1306.0,11077.000000000002,2928.0,11174.0,21.370917,3792.0,88.899978,37.0
17029,17.0,50621.0,510.05,50029.0,2067.0,103.99999999999999,531.0,12.999999999999998,1155.0,310.0,819.0000000000001,25958.000000000004,27914.999999999996,2824.0,2710.0,2744.0,5218.0,9123.0,6148.0,5187.0,6653.0,5835.0,3707.0,2526.0,1198.0,21463.0,2983.0,3746.0,3379.9999999999995,5588.0,536.0,1443.0,11963.0,23425.0,1962.0,12864.000000000002,8599.0,14723.0,72.921576,3880.0,147.138576,40.0
17031,17.0,5150233.0,957.87,2877212.0,1287767.0,21559.000000000004,322672.00000000006,1724.0,1244762.0,551971.0,131770.0,2514314.0,2680361.0,342493.0,331837.00000000006,339576.00000000006,360190.00000000006,372503.0,831563.0,709795.0,717063.0,569326.0,324521.0,204431.0,91377.0,1966356.0,267067.0,342515.00000000006,389079.0,414863.0,49559.0,186828.0,1211420.0,2180359.0,214003.0,1143857.0,822499.0,1103737.0,5163.846024000001,373516.0,12038.478434,4828.846442337744
17033,17.0,18667.0,445.98,18381.0,934.0,48.0,103.00000000000001,8.0,362.0,162.0,181.0,10287.0,9530.0,1008.0,1067.0,1212.0,1312.0,1183.0,2471.0,2530.0,3121.0,2577.0,1696.0,1149.0,491.0,7763.0,996.0,1262.0,1498.0,2583.0,223.0,455.0,5154.0,8661.0,898.0,6114.000000000001,1649.0,4106.0,19.161379999999998,1718.0000000000002,59.341016,33.0
17035,17.0,10766.0,346.96,10856.000000000002,38.0,17.0,27.0,0.0,75.0,24.0,86.00000000000001,5517.0,5531.0,730.0,697.0,718.9999999999999,737.0,602.0,1267.0,1343.0,1644.0,1471.0,951.0,597.0,290.0,4377.0,516.0,549.0,962.0,1562.0,149.0,235.0,3120.9999999999995,4874.0,497.0,3588.9999999999995,788.0,2672.0,12.042338,1753.0,25.179434,5.0
17037,17.0,104897.0,634.62,89453.0,6732.000000000001,267.0,2438.0,23.0,10647.0,4149.0,2098.0,52529.99999999999,52630.0,6645.000000000001,6655.0,6351.0,9755.0,15901.0,14767.0,11956.0,13051.0,9742.0,5395.0,3366.0000000000005,1576.0,38484.0,4766.0,5168.0,8359.0,9805.0,972.0,2786.0,23781.0,41079.0,2595.0,23547.0,14937.0,24241.0,96.540672,4288.0,198.903424,81.0
17039,17.0,15638.0,405.08,16034.999999999998,87.0,26.0,60.0,4.0,354.0,156.0,193.0,8201.0,8360.0,960.0,1099.0,1062.0,1099.0,775.0,1909.0,2127.0,2619.0,2143.0,1512.0,867.0,389.0,6811.0,891.0,985.0000000000001,1346.0,2266.0,211.0,449.0,4618.0,7521.0,710.0,5239.0,1572.0,3369.0,31.371318,1248.0,41.795068,14.662152307532034
17041,17.0,19465.0,417.23999999999995,19113.0,58.0,34.0,83.0,0.0,1210.0,461.0,231.0,9847.0,10133.0,1407.0,1513.0,1429.0,1268.0,1133.0,2396.0,2332.0,2924.0,2424.0,1577.0,1112.0,465.0,7720.0,846.0,1171.0,1838.0,2564.0,187.0,442.00000000000006,5377.0,8390.0,670.0,5918.0,1802.0,4437.0,6.624420000000001,1243.0,42.59702800000001,5.0
17043,17.0,922921.0,336.47,714140.0,42346.0,2415.0,92304.0,217.0,121506.0,45106.0,20396.0,449351.0,467572.99999999994,56940.0,62430.0,65875.0,65318.99999999999,54497.0,117221.99999999999,125979.0,149142.0,113122.0,57640.0,32885.0,15873.0,337132.0,34246.0,47517.0,93899.0,99333.0,6316.0,18677.0,238014.00000000003,356179.0,19047.0,251834.99999999997,85297.0,186941.0,528.4224,60641.0,1589.8542,661.0
17045,17.0,17161.0,624.14,18268.0,64.0,25.0,33.0,4.0,187.0,52.0,130.0,9008.0,9568.0,1068.0,1103.0,1196.0,1164.0,912.0,2037.9999999999998,2200.0,2825.0,2601.0000000000005,1805.0,1142.0,522.0,7839.0,1025.0,1284.0,1411.0,2531.0,229.0,549.0,5148.0,8803.0,964.0,5796.0,2043.0,4175.0,39.917892,1219.0,57.282456,8.0
17047,17.0,6395.0,222.7,6584.0,30.000000000000004,9.0,22.0,0.0,58.99999999999999,21.0,54.99999999999999,3317.9999999999995,3402.9999999999995,366.0,459.0,449.0,440.99999999999994,306.0,689.0,842.9999999999999,1031.0,945.9999999999999,596.0,415.0,180.0,2840.0,344.0,466.0,569.0,986.9999999999999,88.0,151.0,1926.0,3187.0,347.0,2303.0,537.0,1489.0,4.673076,260.0,17.753637,5.995937076778831
17049,17.0,34008.0,479.94,33429.0,79.0,39.0,147.0,7.0,597.0,262.0,279.0,17009.0,17233.0,2250.0,2248.0,2398.0,2469.0,1985.0,4164.0,4013.0,5350.0,4169.0,2643.0,1758.0,795.0,13515.0,1605.0,2030.0,3130.0,4296.0,372.0,843.0,9302.0,14570.0,1055.0,10389.0,3126.0,6884.0,42.028966,3077.0,82.07969,9.0
